day,country_code,publisher,config_name,request_types,requests
2023-08-25,US,13973,NA_US_WISETRIVIA,New Envelope,29753.0
2023-08-25,US,13976,EU_GB_ADVFN,New Envelope,512.0
2023-08-25,US,13994,NA_US_Enova_ATS,New Envelope,1333.0
2023-08-25,US,13996,NA_US_TV Tropes - Salon - Snopes_ATS,New Envelope,581.0
2023-08-25,US,13997,NA_US_AAANortheast_ATS4M,New Envelope,22815.0
2023-08-25,US,14005,NA_US_Plugshare,New Envelope,1262.0
2023-08-25,US,14006,NA_US_OfferUp_ATS (Web - no UID),New Envelope,36356.0
2023-08-25,US,14012,NA_US_Trebel-M&M,New Envelope,15906.0
2023-08-25,US,14017,NA_US_Tastemade_ATS,New Envelope,137.0
2023-08-25,US,14020,NA_US_THEUSTRIVIA,New Envelope,18517.0
2023-08-26,US,2,Index Envelope Return,New Envelope,16272.0
2023-08-26,US,6,NA_US_AMC Networks_ATS,New Envelope,10.0
2023-08-26,US,14,Levi9 Envelope Test,New Envelope,4.0
2023-08-26,US,26,NA_US_Hometalk_ATS,New Envelope,78520.0
2023-08-26,US,27,NA_US_Evite_ATS,New Envelope,721335.0
2023-08-26,US,33,NA_US_Newsweek_ATS,New Envelope,1552.0
2023-08-26,US,44,NA_US_Mediavine_ATS,New Envelope,121969.0
2023-08-26,US,66,NA_US_Publishers Clearing House_ATS,New Envelope,116857.0
2023-08-26,US,72,NA_US_Sovrn_ATS,New Envelope,7514.0
2023-08-26,US,84,NA_US_JoeTec_ATS,New Envelope,1577.0
2023-08-26,US,88,NA_US_Insticator_ATS,New Envelope,3.0
2023-08-26,US,90,Launch Potato Config,New Envelope,335.0
2023-08-26,US,101,NA_US_SlickDeals_ATS,New Envelope,34011.0
2023-08-26,US,106,NA_US_Freestar_ATS,New Envelope,877.0
2023-08-26,US,111,NA_US_Raptive -Cafe Media_ATS,New Envelope,92161.0
2023-08-26,US,115,NA_US_Advanced Digital_ATS,New Envelope,426342.0
2023-08-26,US,122,NA_US_Firefly Engagement_ATS,New Envelope,38678.0
2023-08-26,US,130,NA_US_Mocospace_ATS,New Envelope,5.0
2023-08-26,US,1256,NA_US_American Media Inc_ATS,New Envelope,11739.0
2023-08-26,US,1257,NA_US_24hourcampfire_ATS,New Envelope,23.0
2023-08-26,US,1260,NA_US_Media Tradecraft_ATS,New Envelope,17414.0
2023-08-26,US,1262,NA_US_Nexstar_ATS,New Envelope,21430.0
2023-08-26,US,1263,NA_US_DailyCaller_ATS,New Envelope,322.0
2023-08-26,US,1267,NA_US_Chegg_ATS,New Envelope,36109.0
2023-08-26,US,1270,NA_US_Ziff Davis- EDH_ATS,New Envelope,92743.0
2023-08-26,US,1273,NA_US_Black Press Media - StarAdvertiser_ATS,New Envelope,1074.0
2023-08-26,US,1282,NA_US_TSM Solomid_ATS,New Envelope,245.0
2023-08-26,US,1285,NA_US_Tapatalk_ATS,New Envelope,830.0
2023-08-26,US,1288,NA_US_Golf_ATS,New Envelope,6886.0
2023-08-26,US,1290,NA_US_Lensa_ATS,New Envelope,49884.0
2023-08-26,US,1291,NA_US_Adscend Media_ATS,New Envelope,762.0
2023-08-26,US,1293,NA_US_WebMD_ATS,New Envelope,271092.0
2023-08-26,US,1302,NA_US_KenKen Puzzles_ATS,New Envelope,8.0
2023-08-26,US,1303,NA_US_Clique Brands_ATS,New Envelope,4073.0
2023-08-26,US,1304,NA_US_Shmoop_ATS,New Envelope,7.0
2023-08-26,US,1318,Gannett,New Envelope,1.0
2023-08-26,US,1319,NA_US_USAToday_ATS,New Envelope,201422.0
2023-08-26,US,1320,NA_US_Encyclopedia Britannica_ATS,New Envelope,544.0
2023-08-26,US,1323,NA_US_Adapex_ATS,New Envelope,2049.0
2023-08-26,US,1329,NA_US_Quizlet - Pubmatic_ATS,New Envelope,13110.0
2023-08-26,US,1330,NA_US_United Online_ATS,New Envelope,2.0
2023-08-26,US,1331,NA_US_EliteProspects.com_ATS,New Envelope,4.0
2023-08-26,US,1336,NA_US_Prime Publishing_ATS,New Envelope,70644.0
2023-08-26,US,1352,NA_US_Drugs.com_ATS,New Envelope,4038.0
2023-08-26,US,1354,APAC_HK_Networld,New Envelope,71.0
2023-08-26,US,1365,NA_US_Leaf Group - cuteness.com_ATS,New Envelope,22.0
2023-08-26,US,1368,NA_US_Leaf Group - ehow.com_ATS,New Envelope,131.0
2023-08-26,US,1378,NA_US_Leaf Group - hunker.com_ATS,New Envelope,69.0
2023-08-26,US,1383,NA_US_Leaf Group - livestrong.com_ATS,New Envelope,14579.0
2023-08-26,US,1385,NA_US_Leaf Group - onlyinyourstate.com_ATS,New Envelope,284.0
2023-08-26,US,1394,NA_US_Leaf Group - sapling.com_ATS,New Envelope,7.0
2023-08-26,US,1400,NA_US_Leaf Group - techwalla.com_ATS,New Envelope,21.0
2023-08-26,US,1404,NA_US_Paltalk_ATS,New Envelope,1371.0
2023-08-26,US,1405,NA_US_McClatchy_ATS,New Envelope,46421.0
2023-08-26,US,1421,NA_US_Conde Nast - Vogue_ATS,New Envelope,1.0
2023-08-26,US,1422,NA_US_Conde Nast - Wired_ATS,New Envelope,1.0
2023-08-26,US,1427,NA_US_LSN.com_ATS,New Envelope,700.0
2023-08-26,US,1434,NA_US_DailyVoice_ATS,New Envelope,13487.0
2023-08-26,US,1436,NA_US_Tribune Publishing_ATS,New Envelope,4157.0
2023-08-26,US,1448,NA_US_Zepto_ATS,New Envelope,1.0
2023-08-26,US,1451,APAC_Digital Photography School_ATS,New Envelope,603.0
2023-08-26,US,1458,NA_US_Monumetric_ATS,New Envelope,4.0
2023-08-26,US,1969,NA_US_Spine Media_ATS,New Envelope,2.0
2023-08-26,US,1972,NA_US_Legacy.com_ATS,New Envelope,22023.0
2023-08-26,US,1974,NA_US_Healthline_ATS,New Envelope,22273.0
2023-08-26,US,2000,NA_US_Optimism Digital - Inbox Lab_ATS,New Envelope,435040.0
2023-08-26,US,2101,NA_US_Synacor_ATS,New Envelope,11.0
2023-08-26,US,2102,NA_US_iHeartMedia_ATS,New Envelope,40255.0
2023-08-26,US,2103,NA_US_Ziff Davis -ZMG_ATS,New Envelope,4070.0
2023-08-26,US,2124,NA_US_Comcast NBCUniversal NBC News_ATS,New Envelope,6373.0
2023-08-26,US,2146,NA_US_Comcast NBCUniversal MSNBC_ATS,New Envelope,10167.0
2023-08-26,US,2158,NA_US_Comcast NBCUniversal Today.com_ATS,New Envelope,38.0
2023-08-26,US,2161,NA_US_Fandom_ATS,New Envelope,29420.0
2023-08-26,US,2166,NA_US_Vertical Scope_ATS,New Envelope,39049.0
2023-08-26,US,2170,NA_US_Curiosity Media_ATS,New Envelope,126.0
2023-08-26,US,6789,e2etests: scoped env with pel partner id,New Envelope,3168.0
2023-08-26,US,12220,NA_US_PGA Tour_ATS,New Envelope,210.0
2023-08-26,US,12243,EU_UK_Future_Publishing,New Envelope,1329.0
2023-08-26,US,12244,EU_UK_Crash_Media,New Envelope,4.0
2023-08-26,US,13218,NA_US_The Tampa Bay Times_ATS,New Envelope,1280.0
2023-08-26,US,13221,NA_US_Patch_ATS,New Envelope,2464.0
2023-08-26,US,13222,NA_US_Tegna_ATS,New Envelope,176.0
2023-08-26,US,13233,NA_US_Realtor.com_ATS,New Envelope,42775.0
2023-08-26,US,13234,NA_US_Investing Channel_ATS,New Envelope,1499.0
2023-08-26,US,13240,EU_UK_LadBible,New Envelope,1.0
2023-08-26,US,13243,NA_US_Camfrog_ATS,New Envelope,4382.0
2023-08-26,US,13248,NA_US_Salem Media_ATS,New Envelope,14.0
2023-08-26,US,13250,NA_US_Playwire_ATS,New Envelope,228834.0
2023-08-26,US,13251,e2etests: PS - Test Ridealong Open ID Consumer,New Envelope,6240.0
2023-08-26,US,13252,NA_US_Penske Media (PMC)_ATS,New Envelope,16981.0
2023-08-26,US,13253,e2etests: envelope api test,New Envelope,768.0
2023-08-26,US,13254,NA_US_InMobi_ATS,New Envelope,5537577.0
2023-08-26,US,13257,NA_US_MediaNews Group_ATS,New Envelope,2104.0
2023-08-26,US,13258,NA_US_Fox News_ATS,New Envelope,6912.0
2023-08-26,US,13287,APAC_NZME_ATS,New Envelope,194.0
2023-08-26,US,13291,EU_UK_ECG_Gumtree,New Envelope,197.0
2023-08-26,US,13292,NA_US_Vox Media_ATS,New Envelope,13643.0
2023-08-26,US,13294,NA_US_CBS_ATS,New Envelope,286740.0
2023-08-26,US,13296,NA_US_MLB_ATS,New Envelope,52863.0
2023-08-26,US,13297,EU_UK_PlanetSport,New Envelope,10.0
2023-08-26,US,13306,NA_US_TeamSnap_ATS,New Envelope,11544.0
2023-08-26,US,13307,NA_US_Hive Media_ATS,New Envelope,107.0
2023-08-26,US,13310,NA_US_Amazon_ATS,New Envelope,1948.0
2023-08-26,US,13345,NA_US_Tubi_ATS,New Envelope,20069133.0
2023-08-26,US,13346,NA_US_Adnimation_ATS,New Envelope,34.0
2023-08-26,US,13349,NA_US_Apartment Therapy_ATS,New Envelope,55150.0
2023-08-26,US,13353,NA_US_Maven.io_ATS,New Envelope,1045.0
2023-08-26,US,13360,NA_US_Wikihow_ATS,New Envelope,31.0
2023-08-26,US,13361,NA_US_Discovery_ATS,New Envelope,20500.0
2023-08-26,US,13363,e2etests: idl,New Envelope,240.0
2023-08-26,US,13396,NA_US_FloSports_ATS,New Envelope,10931.0
2023-08-26,US,13401,NA_US_Signup Genius_ATS,New Envelope,103818.0
2023-08-26,US,13402,NA_US_Cox Media Group (CMG)_ATS_ATS4M,New Envelope,108888.0
2023-08-26,US,13408,NA_US_Medscape_ATS,New Envelope,81104.0
2023-08-26,US,13428,NA_US_Flipboard_ATS,New Envelope,11.0
2023-08-26,US,13429,NA_US_ES.TV_ATS,New Envelope,21922.0
2023-08-26,US,13440,NA_US_Den of Geek_ATS,New Envelope,3.0
2023-08-26,US,13442,NA_US_Dell_ATS4M,New Envelope,8606.0
2023-08-26,US,13444,NA_US_Time_ATS,New Envelope,1.0
2023-08-26,US,13452,NA_US_Warner Media CNN_ATS,New Envelope,37594.0
2023-08-26,US,13453,NA_US_Longitude_ATS,New Envelope,172.0
2023-08-26,US,13468,NA_US_slate_ATS,New Envelope,11832.0
2023-08-26,US,13469,NA_US_Internet Brands - Pulsepoint_ATS,New Envelope,68160.0
2023-08-26,US,13484,e2etests: QE BBIDL (Ian Test),New Envelope,200.0
2023-08-26,US,13485,env to idl load test - kia,New Envelope,2880.0
2023-08-26,US,13489,APAC_JP_JCast,New Envelope,3.0
2023-08-26,US,13496,NA_US_Maurices_ATS4M,New Envelope,21584.0
2023-08-26,US,13516,NA_US_News Corp - Dow Jones_ATS,New Envelope,196100.0
2023-08-26,US,13527,NA_US_Trulia_ATS,New Envelope,50808.0
2023-08-26,US,13529,NA_US_TripAdvisor_ATS,New Envelope,102681.0
2023-08-26,US,13542,APAC_AU_interplaymedia_zerohanger,New Envelope,4.0
2023-08-26,US,13544,NA_US_American Eagle_ATS4M,New Envelope,35194.0
2023-08-26,US,13553,NA_US_disqus_ATS,New Envelope,20142.0
2023-08-26,US,13566,NA_US_Spike Media_ATS,New Envelope,1.0
2023-08-26,US,13568,LATAM_BR_PremiumAds_CampoGdeNews,New Envelope,1.0
2023-08-26,US,13572,NA_US_Buzzfeed_ATS,New Envelope,8.0
2023-08-26,US,13574,e2etests: facebook env,New Envelope,384.0
2023-08-26,US,13596,NA_US_Times of Israel_ATS,New Envelope,36.0
2023-08-26,US,13603,NA_US_Hearst_ATS,New Envelope,72208.0
2023-08-26,US,13605,NA_US_Tory Burch_ATS4M,New Envelope,25123.0
2023-08-26,US,13608,LATAM_AR_152Media_Radiocut,New Envelope,4.0
2023-08-26,US,13610,NA_US_Williams Sonoma_ATS4M,New Envelope,457532.0
2023-08-26,US,13618,NA_US_Bath And Body Works_ATS4M,New Envelope,1097350.0
2023-08-26,US,13672,NA_US_SportsKeeda_ATS,New Envelope,174.0
2023-08-26,US,13683,EU_GB_PhoneArena_ATS,New Envelope,19.0
2023-08-26,US,13688,NA_US_Trusted Media Brands_ATS,New Envelope,3089.0
2023-08-26,US,13695,NA_US_9Gag_ATS,New Envelope,3208.0
2023-08-26,US,13698,NA_US_Einthusan_ATS,New Envelope,5.0
2023-08-26,US,13704,NA_US_Valnet_ATS,New Envelope,1060.0
2023-08-26,US,13727,NA_US_TimeHop(NimbusAPI)_ATS,New Envelope,869480.0
2023-08-26,US,13731,NA_US_MediaLab_ATS,New Envelope,873156.0
2023-08-26,US,13735,NA_US_LaTimes_ATS,New Envelope,35048.0
2023-08-26,US,13737,NA_US_Kraft_ATS4M,New Envelope,11.0
2023-08-26,US,13747,NA_US_US News_ATS,New Envelope,5788.0
2023-08-26,US,13748,NA_US_PBH Network_ATS,New Envelope,2.0
2023-08-26,US,13761,NA_US_Alpha Brands_ATS,New Envelope,21.0
2023-08-26,US,13765,NA_US_The Soul Publishing_ATS,New Envelope,8.0
2023-08-26,US,13771,NA_US_Earthlink_ATS,New Envelope,16662.0
2023-08-26,US,13773,NA_US_Learfield_ATS4M,New Envelope,290.0
2023-08-26,US,13777,EU_ES_Prisa,New Envelope,160.0
2023-08-26,US,13779,NA_US_Cars.com_ATS4M,New Envelope,6560.0
2023-08-26,US,13780,NA_US_Boston Globe_ATS,New Envelope,324.0
2023-08-26,US,13790,LATAM_MX_Grupos Medios_ATS,New Envelope,4.0
2023-08-26,US,13792,NA_US_Ranker_ATS,New Envelope,99.0
2023-08-26,US,13793,NA_US_TruthInitiative_ATS4M,New Envelope,1.0
2023-08-26,US,13794,NA_US_La-Z-Boy_ATS4M,New Envelope,3133.0
2023-08-26,US,13801,NA_US_Safelite_ATS4M,New Envelope,10980.0
2023-08-26,US,13802,NA_US_Haven Life_ATS4M,New Envelope,270.0
2023-08-26,US,13810,NA_US_Cinedigm_ATS,New Envelope,35.0
2023-08-26,US,13812,LATAM_MX_Imagen Digital_ATS,New Envelope,43.0
2023-08-26,US,13815,na_us_minute media_ats,New Envelope,186.0
2023-08-26,US,13827,na_us_savage ventures_ats,New Envelope,45.0
2023-08-26,US,13828,LATAM_MX_MILENIO_ATS,New Envelope,44.0
2023-08-26,US,13833,na_us_Moguldom - iOne Digital_ats,New Envelope,40.0
2023-08-26,US,13839,PubLink Enabled Test ATS Consumer,New Envelope,6144.0
2023-08-26,US,13844,NA_US_HearstTV_ATS,New Envelope,26633.0
2023-08-26,US,13845,APAC_REACH_EATWELL101_ATS,New Envelope,6.0
2023-08-26,US,13846,NA_US_WilliamsRacing_ATS4M,New Envelope,83.0
2023-08-26,US,13847,NA_US_MSCIndustrial_ATS4M,New Envelope,1856.0
2023-08-26,US,13848,NA_US_MobileFuse_ATS,New Envelope,2312.0
2023-08-26,US,13872,NA_US_Dickies_ATS4M,New Envelope,1187.0
2023-08-26,US,13874,NA_US_TRIVIACLUE_ATS,New Envelope,29038.0
2023-08-26,US,13875,NA_US_WANDERTRIVIA_ATS,New Envelope,18318.0
2023-08-26,US,13876,NA_US_DICTIONARYSCOOP_ATS,New Envelope,4411.0
2023-08-26,US,13878,NA_US_TRIVIASCOOP_ATS,New Envelope,28443.0
2023-08-26,US,13884,NA_US_AAAMountainWest_ATS4M,New Envelope,17984.0
2023-08-26,US,13886,NA_US_GeneralMills_ATS,New Envelope,45971.0
2023-08-26,US,13894,EU_FR_Mediastay,New Envelope,71.0
2023-08-26,US,13895,TTD + Publink Enabled Test ATS Consumer,New Envelope,288.0
2023-08-26,US,13897,EU_FR_Madeinwork/Ptitchef,New Envelope,9699.0
2023-08-26,US,13902,NA_US_AdPushUp - GlobalRPH_ATS,New Envelope,3.0
2023-08-26,US,13910,NA_US_USAA_ATS4M,New Envelope,210485.0
2023-08-26,US,13913,NA_US_TailoredBrands_ATS4M,New Envelope,11113.0
2023-08-26,US,13926,NA_US_UnwindMedia_ATS,New Envelope,4475.0
2023-08-26,US,13928,NA_US_Thomson Reuters_ATS,New Envelope,4215.0
2023-08-26,US,13934,NA_US_DailyDot_ATS,New Envelope,14.0
2023-08-26,US,13936,NA_US_IMVU_ATS,New Envelope,31292.0
2023-08-26,US,13939,ATS PAIR Test Config,New Envelope,294.0
2023-08-26,US,13940,NA_US_VikingCruises_ATS4M,New Envelope,5825.0
2023-08-26,US,13965,NA_US_Prudential_ATS4M,New Envelope,155.0
2023-08-26,US,13966,NA_US_Daily Beast_ATS,New Envelope,19745.0
2023-08-26,US,13972,NA_US_QUIZTREAT,New Envelope,30842.0
2023-08-26,US,13973,NA_US_WISETRIVIA,New Envelope,33478.0
2023-08-26,US,13976,EU_GB_ADVFN,New Envelope,219.0
2023-08-26,US,13994,NA_US_Enova_ATS,New Envelope,613.0
2023-08-26,US,13996,NA_US_TV Tropes - Salon - Snopes_ATS,New Envelope,208.0
2023-08-26,US,13997,NA_US_AAANortheast_ATS4M,New Envelope,16675.0
2023-08-26,US,14005,NA_US_Plugshare,New Envelope,1417.0
2023-08-26,US,14006,NA_US_OfferUp_ATS (Web - no UID),New Envelope,35754.0
2023-08-26,US,14012,NA_US_Trebel-M&M,New Envelope,16049.0
2023-08-26,US,14017,NA_US_Tastemade_ATS,New Envelope,198.0
2023-08-26,US,14020,NA_US_THEUSTRIVIA,New Envelope,15433.0
2023-08-27,US,2,Index Envelope Return,New Envelope,16293.0
2023-08-27,US,6,NA_US_AMC Networks_ATS,New Envelope,7.0
2023-08-27,US,26,NA_US_Hometalk_ATS,New Envelope,112575.0
2023-08-27,US,27,NA_US_Evite_ATS,New Envelope,584383.0
2023-08-27,US,33,NA_US_Newsweek_ATS,New Envelope,746.0
2023-08-27,US,44,NA_US_Mediavine_ATS,New Envelope,131148.0
2023-08-27,US,66,NA_US_Publishers Clearing House_ATS,New Envelope,115534.0
2023-08-27,US,72,NA_US_Sovrn_ATS,New Envelope,6106.0
2023-08-27,US,84,NA_US_JoeTec_ATS,New Envelope,1515.0
2023-08-27,US,88,NA_US_Insticator_ATS,New Envelope,9.0
2023-08-27,US,90,Launch Potato Config,New Envelope,431.0
2023-08-27,US,101,NA_US_SlickDeals_ATS,New Envelope,41150.0
2023-08-27,US,106,NA_US_Freestar_ATS,New Envelope,1234.0
2023-08-27,US,111,NA_US_Raptive -Cafe Media_ATS,New Envelope,100884.0
2023-08-27,US,115,NA_US_Advanced Digital_ATS,New Envelope,393517.0
2023-08-27,US,122,NA_US_Firefly Engagement_ATS,New Envelope,58081.0
2023-08-27,US,130,NA_US_Mocospace_ATS,New Envelope,2.0
2023-08-27,US,1256,NA_US_American Media Inc_ATS,New Envelope,8882.0
2023-08-27,US,1257,NA_US_24hourcampfire_ATS,New Envelope,30.0
2023-08-27,US,1260,NA_US_Media Tradecraft_ATS,New Envelope,19654.0
2023-08-27,US,1261,NA_US_FiscalNote ATS_ATS,New Envelope,2.0
2023-08-27,US,1262,NA_US_Nexstar_ATS,New Envelope,20069.0
2023-08-27,US,1263,NA_US_DailyCaller_ATS,New Envelope,338.0
2023-08-27,US,1267,NA_US_Chegg_ATS,New Envelope,54080.0
2023-08-27,US,1270,NA_US_Ziff Davis- EDH_ATS,New Envelope,95936.0
2023-08-27,US,1273,NA_US_Black Press Media - StarAdvertiser_ATS,New Envelope,792.0
2023-08-27,US,1282,NA_US_TSM Solomid_ATS,New Envelope,219.0
2023-08-27,US,1284,NA_US_Hcode_ATS,New Envelope,2.0
2023-08-27,US,1285,NA_US_Tapatalk_ATS,New Envelope,964.0
2023-08-27,US,1288,NA_US_Golf_ATS,New Envelope,6684.0
2023-08-27,US,1290,NA_US_Lensa_ATS,New Envelope,47581.0
2023-08-27,US,1291,NA_US_Adscend Media_ATS,New Envelope,712.0
2023-08-27,US,1293,NA_US_WebMD_ATS,New Envelope,225297.0
2023-08-27,US,1302,NA_US_KenKen Puzzles_ATS,New Envelope,15.0
2023-08-27,US,1303,NA_US_Clique Brands_ATS,New Envelope,4817.0
2023-08-27,US,1319,NA_US_USAToday_ATS,New Envelope,176553.0
2023-08-27,US,1320,NA_US_Encyclopedia Britannica_ATS,New Envelope,543.0
2023-08-27,US,1322,NA_US_AH Belo_ATS,New Envelope,1.0
2023-08-27,US,1323,NA_US_Adapex_ATS,New Envelope,2283.0
2023-08-27,US,1329,NA_US_Quizlet - Pubmatic_ATS,New Envelope,18457.0
2023-08-27,US,1330,NA_US_United Online_ATS,New Envelope,2.0
2023-08-27,US,1331,NA_US_EliteProspects.com_ATS,New Envelope,6.0
2023-08-27,US,1333,NA_US_Dictionary.com - Pubmatic_ATS,New Envelope,1.0
2023-08-27,US,1336,NA_US_Prime Publishing_ATS,New Envelope,78178.0
2023-08-27,US,1352,NA_US_Drugs.com_ATS,New Envelope,3172.0
2023-08-27,US,1354,APAC_HK_Networld,New Envelope,68.0
2023-08-27,US,1361,NA_US_Leaf Group - bizfluent.com_ATS,New Envelope,2.0
2023-08-27,US,1362,NA_US_Leaf Group - careertrend.com_ATS,New Envelope,2.0
2023-08-27,US,1363,NA_US_Leaf Group - classroom.synonym.com_ATS,New Envelope,2.0
2023-08-27,US,1364,NA_US_Leaf Group - cuidatudinero.com_ATS,New Envelope,2.0
2023-08-27,US,1365,NA_US_Leaf Group - cuteness.com_ATS,New Envelope,16.0
2023-08-27,US,1366,NA_US_Leaf Group - dailypuppy.com_ATS,New Envelope,2.0
2023-08-27,US,1367,NA_US_Leaf Group - ehow.co.uk_ATS,New Envelope,2.0
2023-08-27,US,1368,NA_US_Leaf Group - ehow.com_ATS,New Envelope,1280.0
2023-08-27,US,1369,NA_US_Leaf Group - ehow.com.br_ATS,New Envelope,2.0
2023-08-27,US,1370,NA_US_Leaf Group - ehowenespanol.com_ATS,New Envelope,2.0
2023-08-27,US,1371,NA_US_Leaf Group - gardenguides.com_ATS,New Envelope,2.0
2023-08-27,US,1372,NA_US_Leaf Group - geniolandia.com_ATS,New Envelope,2.0
2023-08-27,US,1373,NA_US_Leaf Group - goneoutdoors.com_ATS,New Envelope,2.0
2023-08-27,US,1374,NA_US_Leaf Group - healthfully.com_ATS,New Envelope,2.0
2023-08-27,US,1375,NA_US_Leaf Group - hellomotherhood.com_ATS,New Envelope,2.0
2023-08-27,US,1376,NA_US_Leaf Group - homesteady.com_ATS,New Envelope,2.0
2023-08-27,US,1377,NA_US_Leaf Group - howtoadult.com_ATS,New Envelope,2.0
2023-08-27,US,1378,NA_US_Leaf Group - hunker.com_ATS,New Envelope,75.0
2023-08-27,US,1379,NA_US_Leaf Group - itstillruns.com_ATS,New Envelope,2.0
2023-08-27,US,1380,NA_US_Leaf Group - itstillworks.com_ATS,New Envelope,2.0
2023-08-27,US,1381,NA_US_Leaf Group - leaf.tv_ATS,New Envelope,2.0
2023-08-27,US,1382,NA_US_Leaf Group - legalbeagle.com_ATS,New Envelope,2.0
2023-08-27,US,1383,NA_US_Leaf Group - livestrong.com_ATS,New Envelope,15983.0
2023-08-27,US,1384,NA_US_Leaf Group - muyfitness.com_ATS,New Envelope,2.0
2023-08-27,US,1385,NA_US_Leaf Group - onlyinyourstate.com_ATS,New Envelope,237.0
2023-08-27,US,1386,NA_US_Leaf Group - oureverydaylife.com_ATS,New Envelope,2.0
2023-08-27,US,1387,NA_US_Leaf Group - ourpastimes.com_ATS,New Envelope,2.0
2023-08-27,US,1388,NA_US_Leaf Group - penandthepad.com_ATS,New Envelope,2.0
2023-08-27,US,1390,NA_US_Leaf Group - pocketsense.com_ATS,New Envelope,2.0
2023-08-27,US,1391,NA_US_Leaf Group - portalsalud.com_ATS,New Envelope,2.0
2023-08-27,US,1392,NA_US_Leaf Group - puromotores.com_ATS,New Envelope,2.0
2023-08-27,US,1394,NA_US_Leaf Group - sapling.com_ATS,New Envelope,6.0
2023-08-27,US,1395,NA_US_Leaf Group - sciencing.com_ATS,New Envelope,2.0
2023-08-27,US,1397,NA_US_Leaf Group - sportsrec.com_ATS,New Envelope,2.0
2023-08-27,US,1398,NA_US_Leaf Group - synonym.com_ATS,New Envelope,2.0
2023-08-27,US,1399,NA_US_Leaf Group - techlandia.com_ATS,New Envelope,2.0
2023-08-27,US,1400,NA_US_Leaf Group - techwalla.com_ATS,New Envelope,23.0
2023-08-27,US,1404,NA_US_Paltalk_ATS,New Envelope,1276.0
2023-08-27,US,1405,NA_US_McClatchy_ATS,New Envelope,43020.0
2023-08-27,US,1407,NA_US_Conde Nast - allure_ATS,New Envelope,1.0
2023-08-27,US,1410,NA_US_Conde Nast - Bon Appetit_ATS,New Envelope,1.0
2023-08-27,US,1418,NA_US_Conde Nast - New Yorker_ATS,New Envelope,2.0
2023-08-27,US,1420,NA_US_Conde Nast - Vanity Fair_ATS,New Envelope,1.0
2023-08-27,US,1427,NA_US_LSN.com_ATS,New Envelope,657.0
2023-08-27,US,1434,NA_US_DailyVoice_ATS,New Envelope,13847.0
2023-08-27,US,1436,NA_US_Tribune Publishing_ATS,New Envelope,4372.0
2023-08-27,US,1448,NA_US_Zepto_ATS,New Envelope,2.0
2023-08-27,US,1451,APAC_Digital Photography School_ATS,New Envelope,430.0
2023-08-27,US,1458,NA_US_Monumetric_ATS,New Envelope,19.0
2023-08-27,US,1460,NA_US_Brit & Co_ATS,New Envelope,2.0
2023-08-27,US,1972,NA_US_Legacy.com_ATS,New Envelope,22174.0
2023-08-27,US,1974,NA_US_Healthline_ATS,New Envelope,23782.0
2023-08-27,US,2000,NA_US_Optimism Digital - Inbox Lab_ATS,New Envelope,526778.0
2023-08-27,US,2101,NA_US_Synacor_ATS,New Envelope,13.0
2023-08-27,US,2102,NA_US_iHeartMedia_ATS,New Envelope,37715.0
2023-08-27,US,2103,NA_US_Ziff Davis -ZMG_ATS,New Envelope,4067.0
2023-08-27,US,2124,NA_US_Comcast NBCUniversal NBC News_ATS,New Envelope,5234.0
2023-08-27,US,2146,NA_US_Comcast NBCUniversal MSNBC_ATS,New Envelope,15890.0
2023-08-27,US,2158,NA_US_Comcast NBCUniversal Today.com_ATS,New Envelope,32.0
2023-08-27,US,2161,NA_US_Fandom_ATS,New Envelope,29388.0
2023-08-27,US,2166,NA_US_Vertical Scope_ATS,New Envelope,38272.0
2023-08-27,US,2170,NA_US_Curiosity Media_ATS,New Envelope,135.0
2023-08-27,US,6789,e2etests: scoped env with pel partner id,New Envelope,3168.0
2023-08-27,US,12220,NA_US_PGA Tour_ATS,New Envelope,199.0
2023-08-27,US,12243,EU_UK_Future_Publishing,New Envelope,1076.0
2023-08-27,US,13218,NA_US_The Tampa Bay Times_ATS,New Envelope,1639.0
2023-08-27,US,13221,NA_US_Patch_ATS,New Envelope,2203.0
2023-08-27,US,13222,NA_US_Tegna_ATS,New Envelope,57.0
2023-08-27,US,13229,NA_US_LoveToKnow_ATS,New Envelope,8.0
2023-08-27,US,13233,NA_US_Realtor.com_ATS,New Envelope,46479.0
2023-08-27,US,13234,NA_US_Investing Channel_ATS,New Envelope,1526.0
2023-08-27,US,13240,EU_UK_LadBible,New Envelope,4.0
2023-08-27,US,13243,NA_US_Camfrog_ATS,New Envelope,4173.0
2023-08-27,US,13248,NA_US_Salem Media_ATS,New Envelope,31.0
2023-08-27,US,13250,NA_US_Playwire_ATS,New Envelope,208554.0
2023-08-27,US,13251,e2etests: PS - Test Ridealong Open ID Consumer,New Envelope,6239.0
2023-08-27,US,13252,NA_US_Penske Media (PMC)_ATS,New Envelope,15508.0
2023-08-27,US,13253,e2etests: envelope api test,New Envelope,768.0
2023-08-27,US,13254,NA_US_InMobi_ATS,New Envelope,5379682.0
2023-08-27,US,13257,NA_US_MediaNews Group_ATS,New Envelope,1199.0
2023-08-27,US,13258,NA_US_Fox News_ATS,New Envelope,7372.0
2023-08-27,US,13287,APAC_NZME_ATS,New Envelope,208.0
2023-08-27,US,13291,EU_UK_ECG_Gumtree,New Envelope,131.0
